Sr No.,Date of Purchase,Purchaser Name,Denomination
3391,21/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3392,21/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3393,21/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3394,21/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3395,21/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3396,21/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3397,21/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3398,21/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3399,21/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3400,21/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3401,21/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3402,21/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3403,21/Oct/2020,GRASIM INDUSTRIES LTD,10000000
3404,21/Oct/2020,GRASIM INDUSTRIES LTD,10000000
3405,21/Oct/2020,GRASIM INDUSTRIES LTD,10000000
3406,21/Oct/2020,GRASIM INDUSTRIES LTD,10000000
3407,21/Oct/2020,GRASIM INDUSTRIES LTD,10000000
3408,21/Oct/2020,GRASIM INDUSTRIES LTD,10000000
3409,21/Oct/2020,GRASIM INDUSTRIES LTD,10000000
3410,21/Oct/2020,GRASIM INDUSTRIES LTD,10000000
3411,21/Oct/2020,GRASIM INDUSTRIES LTD,10000000
3412,21/Oct/2020,GRASIM INDUSTRIES LTD,10000000
3413,21/Oct/2020,SHREE CEMENT LTD,10000000
3414,21/Oct/2020,SHREE CEMENT LTD,10000000
3415,21/Oct/2020,UTKAL ALUMINA INTERNATIONAL LTD,10000000
3416,21/Oct/2020,UTKAL ALUMINA INTERNATIONAL LTD,10000000
3417,21/Oct/2020,UTKAL ALUMINA INTERNATIONAL LTD,10000000
3418,21/Oct/2020,UTKAL ALUMINA INTERNATIONAL LTD,10000000
3419,21/Oct/2020,UTKAL ALUMINA INTERNATIONAL LTD,10000000
3420,21/Oct/2020,UTKAL ALUMINA INTERNATIONAL LTD,10000000
3421,21/Oct/2020,UTKAL ALUMINA INTERNATIONAL LTD,10000000
3422,21/Oct/2020,UTKAL ALUMINA INTERNATIONAL LTD,10000000
3423,21/Oct/2020,UTKAL ALUMINA INTERNATIONAL LTD,10000000
3424,21/Oct/2020,UTKAL ALUMINA INTERNATIONAL LTD,10000000
3425,22/Oct/2020,HARINAGAR SUGAR MILLS LTD,1000000
3426,22/Oct/2020,HARINAGAR SUGAR MILLS LTD,1000000
3427,22/Oct/2020,HARINAGAR SUGAR MILLS LTD,1000000
3428,22/Oct/2020,HARINAGAR SUGAR MILLS LTD,1000000
3429,22/Oct/2020,HARINAGAR SUGAR MILLS LTD,1000000
3430,22/Oct/2020,HARINAGAR SUGAR MILLS LTD,1000000
3431,22/Oct/2020,HARINAGAR SUGAR MILLS LTD,1000000
3432,22/Oct/2020,HARINAGAR SUGAR MILLS LTD,1000000
3433,22/Oct/2020,MS S N MOHANTY,10000000
3434,22/Oct/2020,MS S N MOHANTY,10000000
3435,22/Oct/2020,MS S N MOHANTY,10000000
3436,22/Oct/2020,MS S N MOHANTY,10000000
3437,22/Oct/2020,MS S N MOHANTY,10000000
3438,22/Oct/2020,MS S N MOHANTY,10000000
3439,22/Oct/2020,MS S N MOHANTY,10000000
3440,22/Oct/2020,MS S N MOHANTY,10000000
3441,23/Oct/2020,ARDENT STEEL LIMITED,10000000
3442,23/Oct/2020,ARDENT STEEL LIMITED,10000000
3443,23/Oct/2020,ARDENT STEEL LIMITED,10000000
3444,23/Oct/2020,ARDENT STEEL LIMITED,10000000
3445,23/Oct/2020,G R INFRAPROJECTS L,10000000
3446,23/Oct/2020,G R INFRAPROJECTS L,10000000
3447,23/Oct/2020,G R INFRAPROJECTS L,10000000
3448,23/Oct/2020,G R INFRAPROJECTS L,10000000
3449,23/Oct/2020,G R INFRAPROJECTS L,10000000
3450,23/Oct/2020,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000
3451,23/Oct/2020,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000
3452,23/Oct/2020,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000
3453,23/Oct/2020,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000
3454,23/Oct/2020,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000
3455,23/Oct/2020,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000
3456,23/Oct/2020,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000
3457,23/Oct/2020,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000
3458,23/Oct/2020,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000
3459,23/Oct/2020,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000
3460,23/Oct/2020,RATNAMANI METALS AND TUBES LTD,1000000
3461,23/Oct/2020,RATNAMANI METALS AND TUBES LTD,10000000
3462,23/Oct/2020,RATNAMANI METALS AND TUBES LTD,1000000
3463,23/Oct/2020,RATNAMANI METALS AND TUBES LTD,1000000
3464,23/Oct/2020,RATNAMANI METALS AND TUBES LTD,1000000
3465,23/Oct/2020,RATNAMANI METALS AND TUBES LTD,1000000
3466,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3467,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3468,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3469,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3470,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3471,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3472,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3473,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3474,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3475,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3476,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3477,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3478,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3479,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3480,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3481,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3482,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3483,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3484,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3485,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3486,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3487,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3488,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3489,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3490,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3491,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3492,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3493,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3494,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3495,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3496,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3497,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3498,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3499,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3500,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3501,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3502,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3503,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3504,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3505,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3506,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3507,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3508,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3509,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3510,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3511,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3512,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3513,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3514,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3515,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3516,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3517,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3518,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3519,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3520,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3521,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3522,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3523,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3524,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3525,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3526,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3527,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3528,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3529,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3530,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3531,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3532,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3533,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3534,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3535,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3536,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3537,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3538,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3539,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3540,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3541,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3542,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3543,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3544,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3545,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3546,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3547,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3548,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3549,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3550,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3551,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3552,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3553,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3554,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3555,27/Oct/2020,FUTURE GAMING AND HOTEL SERVICES PR,10000000
3556,27/Oct/2020,JINDAL SAW LIMITED,10000000
3557,27/Oct/2020,JINDAL SAW LIMITED,10000000
3558,27/Oct/2020,JINDAL SAW LIMITED,10000000
3559,27/Oct/2020,JINDAL SAW LIMITED,10000000
3560,27/Oct/2020,JINDAL SAW LIMITED,10000000
3561,27/Oct/2020,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000
3562,27/Oct/2020,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000
3563,27/Oct/2020,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000
3564,27/Oct/2020,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000
3565,27/Oct/2020,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000
3566,27/Oct/2020,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000
3567,27/Oct/2020,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000
3568,27/Oct/2020,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000
3569,27/Oct/2020,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000
3570,27/Oct/2020,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000
3571,27/Oct/2020,PENGUIN TRADING & AGENCIES LIMITED,10000000
3572,27/Oct/2020,PENGUIN TRADING & AGENCIES LIMITED,10000000
3573,27/Oct/2020,PENGUIN TRADING & AGENCIES LIMITED,10000000
3574,27/Oct/2020,PENGUIN TRADING & AGENCIES LIMITED,10000000
3575,27/Oct/2020,PENGUIN TRADING & AGENCIES LIMITED,10000000
3576,27/Oct/2020,UTKARSH SFATIK LIMITED,1000000
3577,27/Oct/2020,UTKARSH SFATIK LIMITED,1000000
3578,27/Oct/2020,UTKARSH SFATIK LIMITED,1000000
3579,27/Oct/2020,UTKARSH SFATIK LIMITED,1000000
3580,27/Oct/2020,UTKARSH SFATIK LIMITED,1000000
3581,27/Oct/2020,UTKARSH SFATIK LIMITED,1000000
3582,27/Oct/2020,UTKARSH SFATIK LIMITED,1000000
3583,27/Oct/2020,UTKARSH SFATIK LIMITED,1000000
3584,27/Oct/2020,UTKARSH SFATIK LIMITED,1000000
3585,27/Oct/2020,UTKARSH SFATIK LIMITED,1000000
3586,27/Oct/2020,WELSPUN CORP LTD,10000000
3587,27/Oct/2020,WELSPUN CORP LTD,10000000
3588,27/Oct/2020,WELSPUN CORP LTD,10000000
3589,27/Oct/2020,WELSPUN CORP LTD,10000000
3590,27/Oct/2020,WELSPUN CORP LTD,10000000
3591,27/Oct/2020,WELSPUN CORP LTD,10000000
3592,27/Oct/2020,WELSPUN CORP LTD,10000000
3593,28/Oct/2020,BAJAJ AUTO LTD,10000000
3594,28/Oct/2020,BAJAJ AUTO LTD,10000000
3595,28/Oct/2020,BAJAJ AUTO LTD,10000000
3596,28/Oct/2020,INDIA GLYCOLS LTD,100000
3597,28/Oct/2020,INDIA GLYCOLS LTD,100000
3598,28/Oct/2020,INDIA GLYCOLS LTD,100000
3599,28/Oct/2020,INDIA GLYCOLS LTD,100000
3600,28/Oct/2020,INDIA GLYCOLS LTD,1000000
3601,28/Oct/2020,INDIA GLYCOLS LTD,1000000
3602,28/Oct/2020,INDIA GLYCOLS LTD,1000000
3603,28/Oct/2020,INDIA GLYCOLS LTD,1000000
3604,28/Oct/2020,INDIA GLYCOLS LTD,100000
3605,28/Oct/2020,INDIA GLYCOLS LTD,1000000
3606,28/Oct/2020,INDIA GLYCOLS LTD,10000000
3607,28/Oct/2020,INDIA GLYCOLS LTD,100000
3608,28/Oct/2020,INDIA GLYCOLS LTD,1000000
3609,28/Oct/2020,INDIA GLYCOLS LTD,100000
3610,28/Oct/2020,INDIA GLYCOLS LTD,1000000
3611,28/Oct/2020,INDIA GLYCOLS LTD,1000000
3612,28/Oct/2020,INDIA GLYCOLS LTD,100000
3613,28/Oct/2020,INDIA GLYCOLS LTD,1000000
3614,28/Oct/2020,INDIA GLYCOLS LTD,100000
3615,04/Jan/2021,CRESCENT POWER LTD,10000000
3616,04/Jan/2021,CRESCENT POWER LTD,10000000
3617,04/Jan/2021,CRESCENT POWER LTD,10000000
3618,04/Jan/2021,CRESCENT POWER LTD,10000000
3619,04/Jan/2021,CRESCENT POWER LTD,10000000
3620,04/Jan/2021,HALDIA ENERGY LIMITED,10000000
3621,04/Jan/2021,HALDIA ENERGY LIMITED,10000000
3622,04/Jan/2021,HALDIA ENERGY LIMITED,10000000
3623,04/Jan/2021,HALDIA ENERGY LIMITED,10000000
3624,04/Jan/2021,HALDIA ENERGY LIMITED,10000000
3625,04/Jan/2021,HALDIA ENERGY LIMITED,10000000
3626,04/Jan/2021,HALDIA ENERGY LIMITED,10000000
3627,04/Jan/2021,HALDIA ENERGY LIMITED,10000000
3628,04/Jan/2021,HALDIA ENERGY LIMITED,10000000
3629,04/Jan/2021,HALDIA ENERGY LIMITED,10000000
3630,04/Jan/2021,HALDIA ENERGY LIMITED,10000000
3631,04/Jan/2021,HALDIA ENERGY LIMITED,10000000
3632,04/Jan/2021,HALDIA ENERGY LIMITED,10000000
3633,04/Jan/2021,HALDIA ENERGY LIMITED,10000000
3634,04/Jan/2021,HALDIA ENERGY LIMITED,10000000
3635,04/Jan/2021,HALDIA ENERGY LIMITED,10000000
3636,04/Jan/2021,HALDIA ENERGY LIMITED,10000000
3637,04/Jan/2021,HALDIA ENERGY LIMITED,10000000
3638,04/Jan/2021,HALDIA ENERGY LIMITED,10000000
3639,04/Jan/2021,HALDIA ENERGY LIMITED,10000000
3640,05/Jan/2021,PRAKASH DISTILLERY & CHEMICAL CO (P) LT  D,1000000
3641,05/Jan/2021,PRAKASH DISTILLERY & CHEMICAL CO (P) LT  D,100000
3642,05/Jan/2021,PRAKASH DISTILLERY & CHEMICAL CO (P) LT  D,100000
3643,05/Jan/2021,PRAKASH DISTILLERY & CHEMICAL CO (P) LT  D,100000
3644,05/Jan/2021,PRAKASH DISTILLERY & CHEMICAL CO (P) LT  D,100000
3645,05/Jan/2021,PRAKASH DISTILLERY & CHEMICAL CO (P) LT  D,100000
3646,07/Jan/2021,QUALITY MAINTENANCE VENTURE LTD,1000000
3647,07/Jan/2021,QUALITY MAINTENANCE VENTURE LTD,1000000
3648,07/Jan/2021,QUALITY MAINTENANCE VENTURE LTD,1000000
3649,07/Jan/2021,QUALITY MAINTENANCE VENTURE LTD,1000000
3650,07/Jan/2021,QUALITY MAINTENANCE VENTURE LTD,1000000
3651,07/Jan/2021,RAMESH AGARWAL C S BOTTLING PLANT,100000
3652,07/Jan/2021,RAMESH AGARWAL C S BOTTLING PLANT,1000000
3653,07/Jan/2021,RAMESH AGARWAL C S BOTTLING PLANT,1000000
3654,07/Jan/2021,RAMESH AGARWAL C S BOTTLING PLANT,100000
3655,07/Jan/2021,RAMESH AGARWAL C S BOTTLING PLANT,1000000
3656,07/Jan/2021,RAMESH AGARWAL C S BOTTLING PLANT,100000
3657,07/Jan/2021,RAMESH AGARWAL C S BOTTLING PLANT,100000
3658,07/Jan/2021,RAMESH AGARWAL C S BOTTLING PLANT,1000000
3659,07/Jan/2021,RAMESH AGARWAL C S BOTTLING PLANT,100000
3660,07/Jan/2021,RAMESH AGARWAL C S BOTTLING PLANT,1000000
3661,07/Jan/2021,RAMESH AGARWAL C S BOTTLING PLANT,1000000
3662,07/Jan/2021,RAMESH AGARWAL C S BOTTLING PLANT,1000000
3663,07/Jan/2021,S E BUILDERS AND REALTORS LTD,1000000
3664,07/Jan/2021,S E BUILDERS AND REALTORS LTD,1000000
3665,07/Jan/2021,S E BUILDERS AND REALTORS LTD,1000000
3666,07/Jan/2021,S E BUILDERS AND REALTORS LTD,1000000
3667,07/Jan/2021,S E BUILDERS AND REALTORS LTD,1000000
3668,07/Jan/2021,SAROJIT KUMAR DEY,1000000
3669,07/Jan/2021,SAROJIT KUMAR DEY,1000000
3670,07/Jan/2021,SAROJIT KUMAR DEY,1000000
3671,07/Jan/2021,SAROJIT KUMAR DEY,1000000
